ern,entref,name,tradingstyle,address1,address2,address3,address4,address5,postcode,legalstatus,sic07,paye_empees,paye_jobs,ent_turnover,std_turnover,grp_turnover,cntd_turnover,app_turnover,prn
1100000933,9999999999,6LEVOPMENTS LTD,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45320,305,305,458,458,0,0,0,0.160412699
1100000934,9999999999,7DT,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45400,304,300,2239,2239,0,0,0,0.128877489
1100000935,9999999999,DOBLX LTD,,1 BOXLEY GARDENS,BOXLEY ROAD,PENENDEN HEATH,MAIDSTONE,,ME14 2BD,1,45190,300,300,481,481,0,0,0,0.426330938
1100000936,9999999999,DOBLX LTD,,1 BRAESIDE,NAPHILL,HIGH WYCOMBE,BUCKS,,HP14 4RY,1,46150,309,309,403,403,0,0,0,0.300628051
1100000937,9999999999,VMIESRL LTD,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,,,SS16 6TB,1,46190,301,301,8368,8368,0,0,0,0.825523968
1100000938,9999999999,4EITS SERVICES LIMITED,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,ESSEX,,SS16 6TB,1,46310,308,313,30359,30359,0,0,0,0.970441794
1100000939,9999999999,CGOUGH,,1 FULLBROOK CLOSE,WOKINGHAM,BERKS,,,RG41 1QZ,1,46342,304,304,339,339,0,0,0,0.802262838
1100000940,9999999999,KOLMES,,1 HILL STREET,EDINBURGH,,,,EH2 3JP ,1,46410,301,301,202,202,0,0,0,0.227993827
1100000941,9999999999,4EITS SERVICES LTD,,1 BROOK COURT,BLAKENEY ROAD,BECKENHAM,KENT,,BR3 1HG ,1,46470,308,308,4655,4655,0,0,0,0.404931449
1100000942,9999999999,AFTARMER CONTRACTOR,,1 HILL COTTAGE,MUNDHAM HILL,MUNDHAM,NORWICH NORFOLK,,NR14 6EJ,1,47110,303,305,500,500,0,0,0,0.877804422
1100000943,9999999999,NELIMITED,,1 KENSWORTH GATE,200-204 HIGH STREET SOUTH,DUNSTABLE,BEDS,,LU6 3HS ,2,47230,303,303,177,177,0,0,0,0.976669985
1100000944,9999999999,OJNSON,,1 KEYTES LANE,BARFORD,WARWICKSHIRE,,,CV35 8EP,2,47290,303,303,263,263,0,0,0,0.004643195
1100000945,9999999999,BOX CEREAL LTD INCL VAT GROUP,,(ROAD HAULAGE CONTRS) LTD,BOW BRIDGE,WATERINGBURY,MAIDSTONE,KENT,ME18 5ED,1,47599,14400,14667,27367157,0,27367157,27367157,0,0.558780761
1100000946,9999999999,BBROWN,,1 HAWRIDGE HILL COTTAGES,THE VALE,HAWRIDGE,CHESHAM BUCKINGHAMSHIRE,,HP5 3NU ,1,45112,314,314,175,175,0,0,0,0.112820599
1100000947,9999999999,DLIING SOLUTIONS LTD,,1 HAZELWOOD LANE,ABBOTS LANGLEY,,,,WD5 0HA ,3,45190,314,313,202,99,0,0,0,0.641670157
1100000948,9999999999,MILITED,,1 BARRASCROFTS,CANONBIE,,,,DG14 0RZ,1,45200,314,313,158,158,0,0,0,0.098822971
1100000949,9999999999,SOT(CHRISTCHURCH) LIMITED,,1 GARTH EDGE,SHAWFORTH,WHITWORTH,ROCHDALE LANCASHIRE,,OL12 8EH,2,45320,313,313,109,109,0,0,0,0.512482646
1100000950,9999999999,ER,,1 GEORGE SQUARE,GLASGOW,,,,G2 5LL  ,1,45400,314,314,208,208,0,0,0,0.150952665
1100000951,9999999999,ER,,1 GLEN ROAD,HINDHEAD,SURREY,,,GU26 6QE,1,46110,314,314,399,399,0,0,0,0.591885355
1100000952,9999999999,OCTRACTS UK LTD,,1 GLYNDE PLACE,HORSHAM,WEST SUSSEX,,,RH12 1NZ,1,46120,315,315,389,389,0,0,0,0.158831225
1100000953,9999999999,ARE,,1 GORSE ROAD,REYDON,SOUTHWOLD,,,IP18 6NQ,1,46130,316,316,299,299,0,0,0,0.450056038
1100000954,9999999999,RR,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46140,314,314,120,120,0,0,0,0.850495369
1100000955,9999999999,&WALTON,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46150,315,315,174,174,0,0,0,0.551787853
1100000956,9999999999,CFLINT,,1 GARENDON WAY,GROBY,LEICESTER,,,LE6 0YR ,1,46160,314,313,502,129,0,0,0,0.272255308
1100000957,9999999999,ITRN,,1 GRAVES FARM,ALGARKIRK,BOSTON,LINCOLNSHIRE,LINCS,PE20 2BQ,2,46170,314,313,107,107,0,0,0,0.398992843
1100000958,9999999999,BMUING/HEATING & MAINTENANCE,,1 GREEN COTTAGES,WATFORD ROAD,HARROW,MIDDLESEX,,HA1 3TS ,2,46180,313,313,103,0,0,0,103,0.766570245
1100000959,9999999999,BMUING/HEATING AND,,1 GREENEND CLOSE,SPENCERS WOOD,READING,,,RG7 1EH ,1,46190,314,314,187,0,290,0,187,0.5626785
1100000960,9999999999,ALEPL,,1 GRESHAM STREET,LONDON,,,,EC2V 7BX,3,46210,313,313,139,139,0,0,0,0.924715708
1100000961,9999999999,ESVICES LTD,,1 GREY TERRACE,RYHOPE,SUNDERLAND,,,SR2 0QT ,1,46220,315,315,334,334,0,0,0,0.595630712
1100000962,9999999999,IKCHENS LTD,,1 GREY TERRACE,SUNDERLAND,,,,SR2 0QT ,1,46230,314,314,591,591,0,0,0,0.017311161
1100000963,9999999999,NOLLIMITED,,1 GROVE LODGE COTTAGES,BINSTED,ARUNDEL,WEST SUSSEX,,BN18 0LQ,1,46342,316,316,1008,1008,0,0,0,0.1345471
1100000964,9999999999,ASI,,1 HATHERMEAD GARDEN,YEOVIL,SOMERSET,,,BA21 5BY,1,46240,314,313,136,136,0,0,0,0.462693021
1100000965,9999999999,BIHPC DESIGN LTD,,1 BALLYCREGAGH ROAD,CLOUGHMILLS,BALLYMENA,,,BT44 9LB,1,46410,313,313,102,89,0,0,0,0.656962577
1100000966,9999999999,LIVENGINEERING LTD,,1 LAWSON GARDENS,PINNER,MIDDLESEX,,,HA5 2BR ,2,46440,317,314,175,175,0,0,0,0.12512053
1100000967,9999999999,NELTD,,1 KENT ROAD WEST,MANCHESTER,,,,M14 5RF ,2,46510,315,315,189,189,0,0,0,0.625051509
1100000968,9999999999,WDAICK,,1 LAWN COTTAGES,NEWCASTLE,CRAVEN ARMS,SHROPSHIRE,,SY7 8PL ,3,46520,314,314,354,354,0,0,0,0.409302458
1100000969,9999999999,SSUEX) LTD,,1 LANSDOWNE VILLAS,GOODLEIGH ROAD,BARNSTAPLE,DEVON,,EX32 7JR,2,46620,314,314,186,186,0,0,0,0.49805042
1100000970,9999999999,FYRICS,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,2,46660,313,315,149,149,0,0,0,0.497983776
1100000971,9999999999,WMHOLESALE LTD,,1 FREEWATERS CLOSE,ICKLEFORD,HITCHIN,,,SG5 3TQ ,2,46711,313,313,182,182,0,0,0,0.373284744
1100000972,9999999999,SOT( CHRISTCHURCH ) LIMITED,,1 GARLING WALK,WEST BERGHOLT,COLCHESTER,,,CO6 3LG ,2,46720,314,313,197,197,0,0,0,0.081005351
1100000973,9999999999,OCSULTANCY LTD,,1 LOWER BAR,NEWPORT,,,,TF10 7BE,2,46770,315,315,168,168,0,0,0,0.022723342
1100000974,9999999999,PMLUMBING AND HEATING LTD,,1 FINWAY ROAD,HEMEL HEMPSTEAD INDUSTRIAL EST,HEMEL HEMPSTEAD,,,HP2 7PT ,1,46900,314,313,201,201,0,0,0,0.353531447
1100000975,9999999999,TBAREE LTD,,1 LENAMORE DRIVE,NEWTOWNABBEY,,,,BT37 0PQ,1,47110,315,315,146,146,0,0,0,0.591413017
1100000976,9999999999,MHUGHES,,1 KINROSS ROAD,LESLIE,FIFE,,,KY6 3NE ,1,47190,317,317,281,281,0,0,0,0.77252913
1100000977,9999999999,DTL,,1 BEARDS TERRACE,COGGESHALL,COLCHESTER,,,CO6 1TB ,1,47220,314,313,357,357,0,0,0,0.979210806
1100000978,9999999999,ESSX LTD,,1 LUMLEY STREET,LONDON,,,,W1K 6TT ,2,47240,317,317,212,212,0,0,0,0.709787282
1100000979,9999999999,NWEATHERHEAD & J A KING,,1 HILLTOP,TILLINGTON,PETWORTH,,,GU28 9AQ,1,47300,320,320,216,216,0,0,0,0.663031127
1100000980,9999999999,IDLNG & STEEL FABRIC,,1 LUMLEY STREET,MAYFAIR,LONDON,,,W1K 6TT ,2,47410,315,315,168,168,0,0,0,0.862725814
1100000981,9999999999,EMWOODHOUSE,,1 FIELD COTTAGES,FIELD LANE,HENSALL,GOOLE NORTH HUMBERSIDE,,DN14 0RB,7,47421,316,315,477,477,0,0,0,0.959273301
1100000982,9999999999,SUDTRIAL (UK) LTD,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,7,47429,317,316,278,278,0,0,0,0.098333645
1100000983,9999999999,PMLUMBING AND HEATING,,1 FINWAY ROAD,HEMEL HEMPSTEAD,HERTFORDSHIRE,,,HP2 7PT ,2,47429,314,313,121,121,0,0,0,0.232323258
1100000984,9999999999,IDLNG & STEEL FABRICATION,,1 MAIN ROAD,HANWOOD,SHREWSBURY,SHROPSHIRE,,SY5 8LY ,1,47610,317,318,439,439,0,0,0,0.128274014
1100000985,9999999999,IMCHIATI,,1 HIGH LODGE,COVENTRY ROAD,COLESHILL,NORTH WARWICKSHIRE,,B46 3FE ,1,47620,319,319,405,405,0,0,0,0.946920987
1100000986,9999999999,ATHLTD,,1 HILLVIEW COTTAGES,STRATFORD BRIDGE RIPPLE,TEWKESBURY,GLOUCESTERSHIRE,,GL20 6HE,1,47720,314,314,155,155,0,0,0,0.146191051
1100000987,9999999999,KEATHER,,1 INMAN ROAD,NORWICH,,,,NR7 8JT ,1,47722,314,314,159,159,0,0,0,0.975327026
1100000988,9999999999,EWSLL LIMITED,,1 KELSO PLACE,UPPER BRISTOL ROAD,BATH,,,BA1 3AU ,1,47740,316,316,298,298,0,0,0,0.051634884
1100000989,9999999999,SUILTD,,1 JINGLERS COURT,BANBRIDGE,,,,BT32 3YJ,1,47749,318,319,312,312,0,0,0,0.827046941
1100000990,9999999999,LPMBING & HEATING LTD,,1 JINGLERS COURT,BANBRIDGE,CO DOWN,,,BT32 3YJ,1,47781,317,349,326,326,0,0,0,0.303490219
1100000991,9999999999,ER,,1 GLYNDE PLACE,HORSHAM,,,,RH12 1NZ,1,47782,316,315,219,89,0,0,0,0.800011025
1100000992,9999999999,CD,,1 BARN CLOSE,QUARNDON,DERBY,,,DE22 5JE,1,47789,314,313,166,166,0,0,0,0.089599508
1100000993,9999999999,LMOORLAND,,1 HOSKINS PLACE,WATCHETTS ROAD,CAMBERLEY,SURREY,,GU15 2PB,1,47820,317,317,382,382,0,0,0,0.807758158
1100000994,9999999999,ELIR MAINTENANCE LIMITED,,1 JUNO WAY,SWINDON,,,,SN5 8ZD ,2,47990,314,314,406,406,0,0,0,0.107312881
1100000995,9999999999,ILINGS PARTITIONS LTD,,1 HUNT LANE,DONCASTER,,,,DN5 9SF ,7,45112,314,314,158,158,0,0,0,0.739459492
1100000996,9999999999,6LEVOPMENTS LTD,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45320,318,318,471,471,0,0,0,0.161415279
1100000997,9999999999,7DT,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45400,317,313,2252,2252,0,0,0,0.129880069
1100000998,9999999999,DOBLX LTD,,1 BOXLEY GARDENS,BOXLEY ROAD,PENENDEN HEATH,MAIDSTONE,,ME14 2BD,1,45190,313,313,494,494,0,0,0,0.427333518
1100000999,9999999999,DOBLX LTD,,1 BRAESIDE,NAPHILL,HIGH WYCOMBE,BUCKS,,HP14 4RY,1,46150,322,322,416,416,0,0,0,0.301630631
1100001000,9999999999,VMIESRL LTD,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,,,SS16 6TB,1,46190,314,314,8381,8381,0,0,0,0.826526548
1100001001,9999999999,4EITS SERVICES LIMITED,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,ESSEX,,SS16 6TB,1,46310,321,326,30372,30372,0,0,0,0.971444374
1100001002,9999999999,CGOUGH,,1 FULLBROOK CLOSE,WOKINGHAM,BERKS,,,RG41 1QZ,1,46342,317,317,352,352,0,0,0,0.803265418
1100001003,9999999999,KOLMES,,1 HILL STREET,EDINBURGH,,,,EH2 3JP ,1,46410,314,314,215,215,0,0,0,0.228996407
1100001004,9999999999,4EITS SERVICES LTD,,1 BROOK COURT,BLAKENEY ROAD,BECKENHAM,KENT,,BR3 1HG ,1,46470,1121,1121,4668,4668,0,0,0,0.405934029
1100001005,9999999999,AFTARMER CONTRACTOR,,1 HILL COTTAGE,MUNDHAM HILL,MUNDHAM,NORWICH NORFOLK,,NR14 6EJ,1,47110,716,718,1513,1513,0,0,0,0.878807002
1100001006,9999999999,NELIMITED,,1 KENSWORTH GATE,200-204 HIGH STREET SOUTH,DUNSTABLE,BEDS,,LU6 3HS ,2,47230,1266,1266,19021,19021,0,0,0,0.977672565
1100001007,9999999999,OJNSON,,1 KEYTES LANE,BARFORD,WARWICKSHIRE,,,CV35 8EP,2,47290,1316,1316,27695,27695,0,0,0,0.005645775
1100001008,9999999999,BOX CEREAL LTD INCL VAT GROUP,,(ROAD HAULAGE CONTRS) LTD,BOW BRIDGE,WATERINGBURY,MAIDSTONE,KENT,ME18 5ED,1,47599,14413,14680,27367170,0,27367170,27367170,0,0.559783341
